train_family,test_family,mode,model,seed,case,Re,parameters,epoch,training_seconds,inference_seconds,checkpoint_sha256,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
diverse,diverse,stokes_corrected,fno,7,diverse_test_0003,356.31307787809095,12721.0,300.0,7.195949995999399,0.00046411816704979475,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.05172063117209384,0.09058574937783663,0.4342208760381784,7.456396389216025e-08,0.2024724351986855,0.058925565098878904
diverse,diverse,stokes_corrected,fno,7,diverse_test_0004,364.9641357923895,12721.0,300.0,7.195949995999399,0.00046411816704979475,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.05819302721364289,0.12966577818798566,0.4502278343779239,5.661728863515236e-08,0.2051069847166737,0.04166666666666663
diverse,diverse,stokes_corrected,fno,7,diverse_test_0005,326.11288015095056,12721.0,300.0,7.195949995999399,0.00046411816704979475,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.025042213052969647,0.07309784102998795,0.34290171018594007,5.866986896307935e-08,0.2061912537413475,0.04166666666666663
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0000,322.0476102060863,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.04611179876328155,0.11607619184258469,0.2920715455923856,5.547940062911039e-08,0.21398621665813716,0.04166666666666674
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0001,236.44026808360903,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.10186707941356082,0.13847672776482922,0.27201935997643645,4.7632418898047035e-08,0.16444530681077116,0.09316949906249125
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0002,180.95100059158364,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.04257343034320863,0.09209914998358255,0.2361404107548979,6.048826861615453e-08,0.15992027982139767,0.0
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0003,208.6074759394159,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.02847335617043973,0.06088226590865221,0.19636800821345954,5.742801434394096e-08,0.15267054484787843,0.04166666666666663
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0004,374.64532673286527,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.057500175763283874,0.15484461358536833,0.45665904365940885,4.847384005302047e-08,0.18465618623416963,0.04166666666666674
diverse,ood_shape,stokes_corrected,fno,7,ood_shape_0005,145.49153445980784,12721.0,300.0,7.195949995999399,0.00045933750031205517,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.06574805941541625,0.12998634504181714,0.2701914586419023,7.706865545742403e-08,0.18764095774373027,0.04166666666666674
diverse,ood_re,stokes_corrected,fno,7,ood_re_0000,566.4474875225259,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.2473682226811905,0.312152416267409,0.5923513025838254,8.261627471028987e-08,0.3104596730881193,0.05892556509887899
diverse,ood_re,stokes_corrected,fno,7,ood_re_0001,490.14181715065223,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.15736026782069065,0.2069391169105333,0.5281988392297561,8.136331786090523e-08,0.28355272364358297,0.05892556509887899
diverse,ood_re,stokes_corrected,fno,7,ood_re_0002,533.202596381457,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.19987506677424868,0.2513514136844611,0.5703320772496456,8.709252341532192e-08,0.2804446878465026,0.05892556509887899
diverse,ood_re,stokes_corrected,fno,7,ood_re_0003,592.5167238454294,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.22230058430827807,0.2975061997343203,0.5956745939365103,6.029799948237269e-08,0.247301131860467,0.058925565098878904
diverse,ood_re,stokes_corrected,fno,7,ood_re_0004,489.1490754145391,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.08962765419896704,0.14805342545977737,0.4371451603261573,6.661386464656971e-08,0.26187065667027937,0.04166666666666674
diverse,ood_re,stokes_corrected,fno,7,ood_re_0005,561.89866888648,12721.0,300.0,7.195949995999399,0.000449492833771122,d012b364ec2a04604440dcbb9db6a31774e00f43d75fdb90d763dd04f7257b17,0.16987869888317736,0.24298684658050396,0.5279741208341526,6.906263649852917e-08,0.298759929544379,0.04166666666666663
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0000,378.39963682209583,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.09228179081026175,0.17112328702073173,0.83148107318347,9.025308145282906e-08,0.08237171679137736,0.05892556509887899
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0001,275.5175743523432,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.04909832703620192,0.12348153063999745,0.6607161509439957,9.41610522886549e-08,0.0551237929492161,0.0
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0002,205.77449124508615,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.03862694959044368,0.10086956144630017,0.5310932481141757,9.991425997668557e-08,0.0492763276887817,0.0
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0003,356.31307787809095,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.0781318034416706,0.15677807085372109,0.7971568479426187,7.806156077094784e-08,0.07471014506772682,0.04166666666666674
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0004,364.9641357923895,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.08333807617906633,0.16205623918941395,0.8107603026992795,7.81421576334651e-08,0.07760879477278917,0.05892556509887899
diverse,constant,stokes_corrected,fno_physics,7,constant_test_0005,326.11288015095056,12721.0,300.0,8.112819413006946,0.0004783764998137485,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.06333997509110427,0.14145110248739678,0.7480960296016996,8.40641192212388e-08,0.06573523269817785,0.0
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0000,378.39963682209583,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.038238321270891544,0.11578674289961165,0.6572933948879675,7.439490445904084e-08,0.05257381198670091,0.0
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0001,275.5175743523432,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.04332694338479804,0.11740149305863368,0.6527866643205111,6.645991845743993e-08,0.047979335115638344,0.0
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0002,205.77449124508615,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.03083542810773039,0.07418247754332521,0.3994056233080353,8.346914626145008e-08,0.02874480998739505,0.0
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0003,356.31307787809095,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.06191446294690195,0.13767532763177004,0.7334785121056504,6.001825170187658e-08,0.06150134707836715,0.0
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0004,364.9641357923895,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.08053824470205796,0.21527979445748963,0.9035678383219506,4.916822859968306e-08,0.05639811457618443,0.04166666666666663
diverse,diverse,stokes_corrected,fno_physics,7,diverse_test_0005,326.11288015095056,12721.0,300.0,8.112819413006946,0.0004930501660661927,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.047805025921833416,0.1447188794819859,0.7539113634786551,7.706953653041637e-08,0.047878151671576476,0.04166666666666663
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0000,322.0476102060863,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.047575153836134726,0.13891312579685433,0.6953975034904877,6.568934196593545e-08,0.05133100158848281,0.04166666666666674
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0001,236.44026808360903,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.12093956954488755,0.15150512170658056,0.4392272406758771,5.918146683825398e-08,0.05118876297182206,0.09316949906249125
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0002,180.95100059158364,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.032721612137021044,0.09052571095124023,0.3455935809117168,6.255199025417824e-08,0.056560996176166584,0.0
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0003,208.6074759394159,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.03860265136738726,0.0964663682830447,0.44224978187088576,4.880688209141226e-08,0.03931563430683194,0.04166666666666663
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0004,374.64532673286527,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.07850506356057642,0.21736705872211515,0.8043255677027404,4.901074390772919e-08,0.05747181410688997,0.0
diverse,ood_shape,stokes_corrected,fno_physics,7,ood_shape_0005,145.49153445980784,12721.0,300.0,8.112819413006946,0.0007140620000427589,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.04532070026798273,0.1049631461525557,0.39396574136409646,8.189692124460635e-08,0.0732268865158826,0.04166666666666674
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0000,566.4474875225259,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.23917872168191462,0.3536236719394051,1.0303455090652445,7.50526822912434e-08,0.1534759921796028,0.08333333333333337
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0001,490.14181715065223,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.15395588732753354,0.25212830444914835,0.953710266757619,7.984175454112119e-08,0.11526051273961621,0.08333333333333337
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0002,533.202596381457,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.1962715710540219,0.29622081081098306,0.9602457769585324,6.949938580191883e-08,0.13120842025613158,0.08333333333333337
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0003,592.5167238454294,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.2501763359573564,0.39399005128517306,0.9816307559694013,5.784525214380665e-08,0.13140105288410064,0.125
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0004,489.1490754145391,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.09546494731408776,0.19539434136032888,0.8071027652982755,6.678866526499405e-08,0.0984141289972582,0.05892556509887899
diverse,ood_re,stokes_corrected,fno_physics,7,ood_re_0005,561.89866888648,12721.0,300.0,8.112819413006946,0.0005774686663547376,3b3e84009348bebde786f1b425f9b220d27828f5bdf97e3d46fd658fa1e05842,0.17331192267541365,0.30414637955931667,1.0058007020281166,6.172772515355973e-08,0.1294925755984547,0.08333333333333337
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0000,378.39963682209583,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2742309803472156,0.5215994439934841,0.7582224755594628,7.530789503107371e-08,0.15719936935725976,0.09316949906249125
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0001,275.5175743523432,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.23342334821311939,0.45291577100447533,0.6594135718096824,8.323370792595597e-08,0.15398824453728793,0.11785113019775798
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0002,205.77449124508615,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.20730380884015684,0.39725904182793176,0.5719993649436116,8.304898813094042e-08,0.15174316515380926,0.0931694990624913
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0003,356.31307787809095,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2642192105020623,0.507334554091269,0.7393312874443716,7.948153069037289e-08,0.1565215510463814,0.09316949906249125
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0004,364.9641357923895,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2680236769254821,0.5129307107689547,0.7468659766777022,7.668258206194878e-08,0.1567878484628899,0.09316949906249125
diverse,constant,stokes_corrected,coordinate_mlp,17,constant_test_0005,326.11288015095056,3457.0,300.0,1.9333082649973221,0.00013376416730655669,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2519134549206425,0.4875913443816758,0.7115822639190272,8.313538302218149e-08,0.15558410007641305,0.11785113019775798
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0000,378.39963682209583,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.25133516392364896,0.49001163996655156,0.6710273932818943,6.911447769653023e-08,0.1407201825467797,0.11785113019775798
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0001,275.5175743523432,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.22205642182680158,0.430259561228594,0.6325318952293375,9.117911758949049e-08,0.14966863725395615,0.0931694990624913
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0002,205.77449124508615,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.19113605654839413,0.3657523554281343,0.5171350432583071,7.201487761676617e-08,0.1394135615429039,0.058925565098879064
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0003,356.31307787809095,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.22193659978899621,0.4415769776058424,0.6951149651504376,8.48288408406006e-08,0.1526156402593669,0.1317615691736825
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0004,364.9641357923895,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.24024032343918916,0.46009902475114983,0.7391724875038036,5.619681431312529e-08,0.1595610660387612,0.09316949906249125
diverse,diverse,stokes_corrected,coordinate_mlp,17,diverse_test_0005,326.11288015095056,3457.0,300.0,1.9333082649973221,0.00013029733236180618,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2100320788531597,0.42539911270101044,0.6787026878357394,5.944741232610795e-08,0.1546171419365653,0.04166666666666674
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0000,322.0476102060863,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.23195807689748038,0.4508384487124897,0.6489661683376775,6.417555198368063e-08,0.14092380058136908,0.11785113019775798
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0001,236.44026808360903,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.3234291598333335,0.45678933895764023,0.5511101711960921,5.9225502724302714e-08,0.1472513492872871,0.08333333333333337
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0002,180.95100059158364,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.20817773706461218,0.3563795983336554,0.47579328019429684,5.014684845150441e-08,0.14066965269449497,0.08333333333333337
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0003,208.6074759394159,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.21903787152319554,0.35750102366067676,0.5059046364714609,6.391906737235331e-08,0.14313352541592797,0.058925565098878904
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0004,374.64532673286527,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.28541833034376435,0.4595022561652135,0.7015594373424916,5.2283027685007255e-08,0.16072400715498453,0.04166666666666674
diverse,ood_shape,stokes_corrected,coordinate_mlp,17,ood_shape_0005,145.49153445980784,3457.0,300.0,1.9333082649973221,0.00015445349951429913,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.17311855167978094,0.31279884907377287,0.44328352055316234,8.1448355615521e-08,0.13170237689982903,0.08333333333333337
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0000,566.4474875225259,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.37243348215374195,0.6285843950984593,0.850324962400654,8.76334240729193e-08,0.15646559361200355,0.09316949906249125
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0001,490.14181715065223,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.3220628994713064,0.5831445370427207,0.8140088676619343,8.016953501055468e-08,0.15505804708184628,0.09316949906249125
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0002,533.202596381457,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.3196867471198437,0.5669052789518912,0.8134808565016926,7.296959836367023e-08,0.1553549143799582,0.08333333333333337
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0003,592.5167238454294,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.31447908564161764,0.5471584281463424,0.8111594710691178,5.614693421307493e-08,0.15606388810916166,0.09316949906249125
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0004,489.1490754145391,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.2709771253616183,0.522671750040672,0.7376533933333961,7.040975447125675e-08,0.14699522075757357,0.125
diverse,ood_re,stokes_corrected,coordinate_mlp,17,ood_re_0005,561.89866888648,3457.0,300.0,1.9333082649973221,0.00012853633355310498,be6eed0def79275ea5c2dba332e33de157e0b034b62b7a2f75dfc0e1f7fb9ec7,0.34172374537818495,0.6155208284270792,0.8281776447936752,8.038572474333705e-08,0.15115854444847163,0.09316949906249125
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0000,378.39963682209583,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.07711133138360708,0.07533424280766528,0.1107422910288164,8.54398720662175e-08,0.2874274120329147,0.04166666666666674
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0001,275.5175743523432,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.025861571808341782,0.040022183404161735,0.06485120894854485,7.04123763739517e-08,0.24255633279146863,0.04166666666666663
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0002,205.77449124508615,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.017754862593448207,0.032594187915081854,0.0462715842110928,7.857437367420061e-08,0.21182958719645506,0.0
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0003,356.31307787809095,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.06095228237788895,0.060575412714363064,0.09666586514941553,6.661765183935131e-08,0.27794953328234273,0.04166666666666674
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0004,364.9641357923895,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.06697627652850223,0.06589128533113159,0.1019162929922162,8.155351594041349e-08,0.28167554101166753,0.04166666666666674
diverse,constant,stokes_corrected,pod_deeponet,17,constant_test_0005,326.11288015095056,3900.0,268.0,0.44692353299615206,1.8495999635585274e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.043173968833361144,0.04709552175714242,0.0812214151711022,8.035723197963307e-08,0.26482431932407835,0.0
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0000,378.39963682209583,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.019381172388112287,0.0369157380689027,0.07142965147819647,6.343406511177818e-08,0.2223866673871955,0.0
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0001,275.5175743523432,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.017678541877061024,0.03081538464239581,0.044787530507357697,7.487903985747835e-08,0.2243422048774268,0.0
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0002,205.77449124508615,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.019087688199460218,0.031464846873581094,0.055855829786642205,7.277371594227589e-08,0.13584602944791077,0.0
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0003,356.31307787809095,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.02844239835027111,0.036325584301604846,0.08825581438261342,7.112625866056987e-08,0.206531906024329,0.0
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0004,364.9641357923895,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.0481932148313781,0.08591315597090567,0.09971638801107748,6.275737973737705e-08,0.26316991882500745,0.04166666666666663
diverse,diverse,stokes_corrected,pod_deeponet,17,diverse_test_0005,326.11288015095056,3900.0,268.0,0.44692353299615206,6.13403341655309e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.012039704413983221,0.02477404356836836,0.0375151007464984,7.289152392786491e-08,0.23779807075436754,0.04166666666666663
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0000,322.0476102060863,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.03045439740051081,0.0665688573759172,0.13966972767558347,6.583055522924042e-08,0.20299306807323347,0.0
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0001,236.44026808360903,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.05017353720212902,0.06660351020272601,0.10333527071787953,5.47443548271076e-08,0.14342513577088484,0.0
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0002,180.95100059158364,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.04071877269227208,0.09607666315162401,0.22288550050648445,6.128399121507755e-08,0.12393562860480822,0.04166666666666663
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0003,208.6074759394159,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.0180880996578045,0.040306983185454996,0.07939981156950428,5.586009876878961e-08,0.13690707248721184,0.04166666666666663
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0004,374.64532673286527,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.09438307776982113,0.20562300859477964,0.26150636926630505,4.8753175718729835e-08,0.19351966976657703,0.04166666666666663
diverse,ood_shape,stokes_corrected,pod_deeponet,17,ood_shape_0005,145.49153445980784,3900.0,268.0,0.44692353299615206,1.4137833204586059e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.05642998943146703,0.09754997899062028,0.15413480096676593,7.95368819694886e-08,0.14075393732199382,0.0
diverse,ood_re,stokes_corrected,pod_deeponet,17,ood_re_0000,566.4474875225259,3900.0,268.0,0.44692353299615206,1.3875833246856928e-05,2fccd26ff809c1505f272706fa0d0ea342351f752d1acaada21e2bbaaeb037d6,0.239905970707234,0.2692038178858656,0.2597032792841122,8.550222929670781e-08,0.34231909124365434,0.04166666666666663
