family,seed,model,epoch,train,validation
diverse,7,unet,21,0.03514401242136955,0.02846783958375454
diverse,7,unet,22,0.035162001848220825,0.027694281190633774
diverse,7,unet,23,0.03648781403899193,0.02685401774942875
diverse,7,unet,24,0.03619175776839256,0.02476518228650093
diverse,7,unet,25,0.033204253762960434,0.02229020744562149
diverse,7,unet,26,0.028278622776269913,0.02232520654797554
diverse,7,unet,27,0.024258527904748917,0.026688918471336365
diverse,7,unet,28,0.024085115641355515,0.028156429529190063
diverse,7,unet,29,0.023831939324736595,0.020418953150510788
diverse,7,unet,30,0.018772687762975693,0.012993629090487957
diverse,7,unet,31,0.015465307980775833,0.012019602581858635
diverse,7,unet,32,0.016796201467514038,0.011732527986168861
diverse,7,unet,33,0.016131481155753136,0.010335907340049744
diverse,7,unet,34,0.012240918353199959,0.0145898861810565
diverse,7,unet,35,0.013100426644086838,0.017082011327147484
diverse,7,unet,36,0.014699205756187439,0.012113766744732857
diverse,7,unet,37,0.0117298923432827,0.01234380155801773
diverse,7,unet,38,0.013592146337032318,0.012560946866869926
diverse,7,unet,39,0.01391943171620369,0.011596417054533958
diverse,7,unet,40,0.011656982824206352,0.014324154704809189
diverse,7,unet,41,0.012626218609511852,0.014016266912221909
diverse,7,unet,42,0.012303169816732407,0.010664209723472595
diverse,7,unet,43,0.01071761455386877,0.009878870099782944
diverse,7,unet,44,0.011483905836939812,0.009617321193218231
diverse,7,unet,45,0.011418739333748817,0.009617275558412075
diverse,7,unet,46,0.010233845561742783,0.01149709615856409
diverse,7,unet,47,0.010412250645458698,0.012400414794683456
diverse,7,unet,48,0.010745286010205746,0.01045672595500946
diverse,7,unet,49,0.009921989403665066,0.009036216884851456
diverse,7,unet,50,0.009982435032725334,0.008783755823969841
diverse,7,unet,51,0.010326400399208069,0.008881093934178352
diverse,7,unet,52,0.009844710119068623,0.009872833266854286
diverse,7,unet,53,0.009565488435328007,0.011047333478927612
diverse,7,unet,54,0.009889688342809677,0.010318547487258911
diverse,7,unet,55,0.009573209099471569,0.00890958309173584
diverse,7,unet,56,0.009278738871216774,0.008393757045269012
diverse,7,unet,57,0.009478144347667694,0.008362596854567528
diverse,7,unet,58,0.009275857359170914,0.008852103725075722
diverse,7,unet,59,0.008960623294115067,0.009632973000407219
diverse,7,unet,60,0.009094854816794395,0.009259641170501709
diverse,7,unet,61,0.008908530697226524,0.008319063112139702
diverse,7,unet,62,0.008678475394845009,0.007988287135958672
diverse,7,unet,63,0.008774252608418465,0.008009005337953568
diverse,7,unet,64,0.008573456667363644,0.008449322544038296
diverse,7,unet,65,0.008427620865404606,0.008790362626314163
diverse,7,unet,66,0.008482445031404495,0.008235879242420197
diverse,7,unet,67,0.008244975470006466,0.007773125544190407
diverse,7,unet,68,0.008223152719438076,0.007687780074775219
diverse,7,unet,69,0.008153841830790043,0.007902190089225769
diverse,7,unet,70,0.0079603660851717,0.008218941278755665
diverse,7,unet,71,0.007967004552483559,0.007824238389730453
diverse,7,unet,72,0.0077728405594825745,0.007380416616797447
diverse,7,unet,73,0.0077063534408807755,0.007275184616446495
diverse,7,unet,74,0.007601448334753513,0.00749845989048481
diverse,7,unet,75,0.007442128844559193,0.007652518339455128
diverse,7,unet,76,0.0073925224132835865,0.0071896519511938095
diverse,7,unet,77,0.0072162337601184845,0.006875727325677872
diverse,7,unet,78,0.007172762416303158,0.006933338008821011
diverse,7,unet,79,0.007018540985882282,0.007241933606564999
diverse,7,unet,80,0.006958558224141598,0.0070038288831710815
diverse,7,unet,81,0.006831686943769455,0.0066069671884179115
diverse,7,unet,82,0.006767249666154385,0.006624606437981129
diverse,7,unet,83,0.006650113966315985,0.006936090998351574
diverse,7,unet,84,0.006581052206456661,0.006675015203654766
diverse,7,unet,85,0.00645266892388463,0.0063369800336658955
diverse,7,unet,86,0.006383645348250866,0.006472707726061344
diverse,7,unet,87,0.0062417034059762955,0.0065987128764390945
diverse,7,unet,88,0.006161882542073727,0.006153220776468515
diverse,7,unet,89,0.006034746766090393,0.006119313649833202
diverse,7,unet,90,0.0059051550924777985,0.006312360055744648
diverse,7,unet,91,0.005810288712382317,0.005873064510524273
diverse,7,unet,92,0.005659543909132481,0.0058087874203920364
diverse,7,unet,93,0.005508570931851864,0.005918771494179964
diverse,7,unet,94,0.00538187101483345,0.005461152642965317
diverse,7,unet,95,0.005216469056904316,0.0054778060875833035
diverse,7,unet,96,0.005024696700274944,0.005412096157670021
diverse,7,unet,97,0.004856104496866465,0.005018861033022404
diverse,7,unet,98,0.004689772147685289,0.005179146304726601
diverse,7,unet,99,0.004495869390666485,0.004865421447902918
diverse,7,unet,100,0.004299256484955549,0.004776200745254755
diverse,7,unet,101,0.004125414881855249,0.004913704469799995
diverse,7,unet,102,0.00397616159170866,0.004634589422494173
diverse,7,unet,103,0.003852575784549117,0.005087945610284805
diverse,7,unet,104,0.003756479360163212,0.004828172270208597
diverse,7,unet,105,0.0037167402915656567,0.0055325934663414955
diverse,7,unet,106,0.0037175125908106565,0.005087628029286861
diverse,7,unet,107,0.003822966478765011,0.006522154901176691
diverse,7,unet,108,0.004096755757927895,0.005672676023095846
diverse,7,unet,109,0.005021207965910435,0.008061796426773071
diverse,7,unet,110,0.005144924856722355,0.005578136071562767
diverse,7,unet,111,0.004966700449585915,0.0050913672894239426
diverse,7,unet,112,0.003274294314906001,0.006917406804859638
diverse,7,unet,113,0.004398833028972149,0.004971331916749477
diverse,7,unet,114,0.00520014762878418,0.0043977708555758
diverse,7,unet,115,0.003141640918329358,0.007443729788064957
diverse,7,unet,116,0.00507067795842886,0.004948418587446213
diverse,7,unet,117,0.00489222863689065,0.004148037638515234
diverse,7,unet,118,0.0035216938704252243,0.00788285955786705
diverse,7,unet,119,0.0056894030421972275,0.003909682855010033
diverse,7,unet,120,0.0035621519200503826,0.004160115495324135
diverse,7,fno,1,0.10863376408815384,0.08303114026784897
diverse,7,fno,2,0.10485027730464935,0.07991687208414078
diverse,7,fno,3,0.10127570480108261,0.07697711884975433
diverse,7,fno,4,0.09788112342357635,0.07418665289878845
diverse,7,fno,5,0.09463884681463242,0.07152538746595383
diverse,7,fno,6,0.09152651578187943,0.06897681206464767
diverse,7,fno,7,0.08852535486221313,0.06652773171663284
diverse,7,fno,8,0.08561991155147552,0.06416787207126617
diverse,7,fno,9,0.08279777318239212,0.061889588832855225
diverse,7,fno,10,0.08004911988973618,0.059687450528144836
diverse,7,fno,11,0.07736621797084808,0.05755788832902908
diverse,7,fno,12,0.07474302500486374,0.05549890547990799
diverse,7,fno,13,0.07217475026845932,0.053510118275880814
diverse,7,fno,14,0.06965778768062592,0.0515928752720356
diverse,7,fno,15,0.06718991696834564,0.049750834703445435
diverse,7,fno,16,0.06477057933807373,0.04799079895019531
diverse,7,fno,17,0.06240184232592583,0.04632410407066345
diverse,7,fno,18,0.0600895881652832,0.044768400490283966
diverse,7,fno,19,0.05784536153078079,0.043350011110305786
diverse,7,fno,20,0.05568871647119522,0.042106661945581436
diverse,7,fno,21,0.053650159388780594,0.04109037667512894
diverse,7,fno,22,0.05177447944879532,0.0403696745634079
diverse,7,fno,23,0.05012398213148117,0.04002752900123596
diverse,7,fno,24,0.048779234290122986,0.040145229548215866
diverse,7,fno,25,0.047829050570726395,0.04075344279408455
diverse,7,fno,26,0.04733390733599663,0.041735969483852386
diverse,7,fno,27,0.04724675416946411,0.0427497923374176
diverse,7,fno,28,0.04733314737677574,0.04334135353565216
diverse,7,fno,29,0.04723939672112465,0.04321056976914406
diverse,7,fno,30,0.046705104410648346,0.0423244871199131
diverse,7,fno,31,0.04567777365446091,0.04084361344575882
diverse,7,fno,32,0.04426608607172966,0.03900076076388359
diverse,7,fno,33,0.042640309780836105,0.03701096773147583
diverse,7,fno,34,0.04095364362001419,0.035025253891944885
diverse,7,fno,35,0.039301544427871704,0.03311958536505699
diverse,7,fno,36,0.037713564932346344,0.03130698204040527
diverse,7,fno,37,0.036166466772556305,0.029559915885329247
diverse,7,fno,38,0.03460591658949852,0.027833234518766403
diverse,7,fno,39,0.03296751156449318,0.026082929223775864
diverse,7,fno,40,0.03119325265288353,0.024280495941638947
diverse,7,fno,41,0.02924395725131035,0.022424714639782906
diverse,7,fno,42,0.027109842747449875,0.020552635192871094
diverse,7,fno,43,0.024821506813168526,0.01875007152557373
diverse,7,fno,44,0.022461730986833572,0.01715743914246559
diverse,7,fno,45,0.0201747864484787,0.015957947820425034
diverse,7,fno,46,0.018161002546548843,0.015326695516705513
diverse,7,fno,47,0.016635634005069733,0.01532631553709507
diverse,7,fno,48,0.01573527231812477,0.015780912712216377
diverse,7,fno,49,0.015394249930977821,0.016251415014266968
diverse,7,fno,50,0.015298200771212578,0.01625315099954605
diverse,7,fno,51,0.015048693865537643,0.01557920128107071
diverse,7,fno,52,0.014441434293985367,0.014385970309376717
diverse,7,fno,53,0.013556791469454765,0.013004329986870289
diverse,7,fno,54,0.01260954700410366,0.011719465255737305
diverse,7,fno,55,0.011767701245844364,0.010675223544239998
diverse,7,fno,56,0.011083396151661873,0.009894908405840397
diverse,7,fno,57,0.010524440556764603,0.009344657883048058
diverse,7,fno,58,0.010034575127065182,0.008983735926449299
diverse,7,fno,59,0.009574886411428452,0.008785788901150227
diverse,7,fno,60,0.00913725420832634,0.008736472576856613
diverse,7,fno,61,0.008737623691558838,0.008817504160106182
diverse,7,fno,62,0.008398186415433884,0.00898769497871399
diverse,7,fno,63,0.008126731030642986,0.009173773229122162
diverse,7,fno,64,0.007903311401605606,0.009282881394028664
diverse,7,fno,65,0.007684600539505482,0.009235485456883907
diverse,7,fno,66,0.00742671824991703,0.008998952805995941
diverse,7,fno,67,0.007111249025911093,0.00859922543168068
diverse,7,fno,68,0.006755155511200428,0.008105151355266571
diverse,7,fno,69,0.006398795172572136,0.007597867399454117
diverse,7,fno,70,0.006082330830395222,0.007143033668398857
diverse,7,fno,71,0.0058260103687644005,0.006777268834412098
diverse,7,fno,72,0.005624299868941307,0.0065100789070129395
diverse,7,fno,73,0.005454252474009991,0.006334777921438217
diverse,7,fno,74,0.005291002802550793,0.006239369045943022
diverse,7,fno,75,0.0051207467913627625,0.0062110330909490585
diverse,7,fno,76,0.004944752436131239,0.006233480293303728
diverse,7,fno,77,0.0047740330919623375,0.006281723268330097
diverse,7,fno,78,0.0046194493770599365,0.006320912390947342
diverse,7,fno,79,0.00448398245498538,0.006313575431704521
diverse,7,fno,80,0.004362111911177635,0.006233127787709236
diverse,7,fno,81,0.004246004391461611,0.006075351499021053
diverse,7,fno,82,0.004132705740630627,0.005859734024852514
diverse,7,fno,83,0.0040259333327412605,0.005620051175355911
diverse,7,fno,84,0.003931418061256409,0.005391031503677368
diverse,7,fno,85,0.0038506384007632732,0.005198771134018898
diverse,7,fno,86,0.0037783910520374775,0.005057980306446552
diverse,7,fno,87,0.0037058345042169094,0.004974076524376869
diverse,7,fno,88,0.003626244142651558,0.004945924039930105
diverse,7,fno,89,0.00353921833448112,0.004966335836797953
diverse,7,fno,90,0.0034505599178373814,0.00502042006701231
diverse,7,fno,91,0.0033680996857583523,0.005084675271064043
diverse,7,fno,92,0.0032964199781417847,0.005130432546138763
diverse,7,fno,93,0.0032342243939638138,0.005132419988512993
diverse,7,fno,94,0.0031762737780809402,0.005078607704490423
diverse,7,fno,95,0.0031179769430309534,0.004974977113306522
diverse,7,fno,96,0.003058420727029443,0.004842092748731375
diverse,7,fno,97,0.0029994575306773186,0.004706164356321096
diverse,7,fno,98,0.0029425984248518944,0.004590236581861973
diverse,7,fno,99,0.0028873321134597063,0.004509123973548412
diverse,7,fno,100,0.00283234310336411,0.004467900842428207
diverse,7,fno,101,0.002777803223580122,0.004461849108338356
diverse,7,fno,102,0.0027259313501417637,0.004477021284401417
diverse,7,fno,103,0.0026790292467921972,0.004492852371186018
diverse,7,fno,104,0.0026370142586529255,0.0044884467497467995
diverse,7,fno,105,0.0025971897412091494,0.004451141692698002
diverse,7,fno,106,0.002556755207479,0.004382321611046791
diverse,7,fno,107,0.002515409141778946,0.004296290688216686
diverse,7,fno,108,0.0024752053432166576,0.004213138483464718
diverse,7,fno,109,0.002438077237457037,0.004150396678596735
diverse,7,fno,110,0.002403977094218135,0.004117613658308983
diverse,7,fno,111,0.002371472306549549,0.0041146413423120975
diverse,7,fno,112,0.002339637838304043,0.004132348112761974
diverse,7,fno,113,0.0023088627494871616,0.004155010916292667
diverse,7,fno,114,0.0022798613645136356,0.004164909943938255
diverse,7,fno,115,0.0022524376399815083,0.004148873034864664
diverse,7,fno,116,0.002225689124315977,0.004104011692106724
diverse,7,fno,117,0.0021992959082126617,0.004038910381495953
diverse,7,fno,118,0.002174018882215023,0.003969306126236916
diverse,7,fno,119,0.0021506943739950657,0.003911144100129604
diverse,7,fno,120,0.0021290984004735947,0.0038748716469854116
diverse,7,fno_physics,1,0.14373257756233215,0.08303161710500717
diverse,7,fno_physics,2,0.13964241743087769,0.07991734892129898
diverse,7,fno_physics,3,0.13577423989772797,0.07697725296020508
diverse,7,fno_physics,4,0.13209715485572815,0.07418626546859741
diverse,7,fno_physics,5,0.12858186662197113,0.07152445614337921
diverse,7,fno_physics,6,0.12520453333854675,0.0689752995967865
diverse,7,fno_physics,7,0.12194488942623138,0.06652554869651794
diverse,7,fno_physics,8,0.11878614872694016,0.06416495144367218
diverse,7,fno_physics,9,0.11571478098630905,0.06188578903675079
diverse,7,fno_physics,10,0.11271990090608597,0.059682562947273254
diverse,7,fno_physics,11,0.10979274660348892,0.05755151808261871
diverse,7,fno_physics,12,0.10692615807056427,0.05549043416976929
diverse,7,fno_physics,13,0.1041141226887703,0.05349858105182648
diverse,7,fno_physics,14,0.10135172307491302,0.05157705396413803
diverse,7,fno_physics,15,0.0986352488398552,0.049729228019714355
diverse,7,fno_physics,16,0.09596264362335205,0.047961749136447906
diverse,7,fno_physics,17,0.09333435446023941,0.04628591984510422
diverse,7,fno_physics,18,0.09075459837913513,0.04471948370337486
diverse,7,fno_physics,19,0.08823323994874954,0.04328896477818489
diverse,7,fno_physics,20,0.08578809350728989,0.042032551020383835
diverse,7,fno_physics,21,0.08344802260398865,0.041003577411174774
diverse,7,fno_physics,22,0.08125698566436768,0.04027385637164116
diverse,7,fno_physics,23,0.07927846163511276,0.03993389755487442
diverse,7,fno_physics,24,0.07759847491979599,0.040082626044750214
diverse,7,fno_physics,25,0.07632102072238922,0.040788643062114716
diverse,7,fno_physics,26,0.07554168999195099,0.04199646785855293
diverse,7,fno_physics,27,0.07527448236942291,0.043401144444942474
diverse,7,fno_physics,28,0.07533891499042511,0.0444810725748539
diverse,7,fno_physics,29,0.07535155117511749,0.044791676104068756
diverse,7,fno_physics,30,0.07494363933801651,0.04418812692165375
diverse,7,fno_physics,31,0.07396582514047623,0.0427970327436924
diverse,7,fno_physics,32,0.07248997688293457,0.04087834432721138
diverse,7,fno_physics,33,0.0707009881734848,0.038703881204128265
diverse,7,fno_physics,34,0.068791463971138,0.03648599982261658
diverse,7,fno_physics,35,0.06689848750829697,0.03435143828392029
diverse,7,fno_physics,36,0.06508192420005798,0.0323467031121254
diverse,7,fno_physics,37,0.06333236396312714,0.03046056628227234
diverse,7,fno_physics,38,0.061593905091285706,0.028650779277086258
diverse,7,fno_physics,39,0.059789326041936874,0.026867296546697617
diverse,7,fno_physics,40,0.057840727269649506,0.025069385766983032
diverse,7,fno_physics,41,0.055683985352516174,0.023237723857164383
diverse,7,fno_physics,42,0.05327894538640976,0.021383479237556458
diverse,7,fno_physics,43,0.050617754459381104,0.019555818289518356
diverse,7,fno_physics,44,0.047733183950185776,0.01784767024219036
diverse,7,fno_physics,45,0.044707611203193665,0.016396738588809967
diverse,7,fno_physics,46,0.041680604219436646,0.015373839996755123
diverse,7,fno_physics,47,0.0388469323515892,0.014942297711968422
diverse,7,fno_physics,48,0.0364292673766613,0.015171585604548454
diverse,7,fno_physics,49,0.03460666537284851,0.01591840572655201
diverse,7,fno_physics,50,0.033400390297174454,0.01676962524652481
diverse,7,fno_physics,51,0.032591719180345535,0.017194252461194992
diverse,7,fno_physics,52,0.031808122992515564,0.016859523952007294
diverse,7,fno_physics,53,0.030768411234021187,0.015802795067429543
diverse,7,fno_physics,54,0.029442083090543747,0.01432089600712061
diverse,7,fno_physics,55,0.02798449620604515,0.012751493602991104
diverse,7,fno_physics,56,0.026571106165647507,0.01133119035512209
diverse,7,fno_physics,57,0.025293994694948196,0.01017151027917862
diverse,7,fno_physics,58,0.02415817603468895,0.009299535304307938
diverse,7,fno_physics,59,0.02312673255801201,0.00870594009757042
diverse,7,fno_physics,60,0.0221649631857872,0.008372709155082703
diverse,7,fno_physics,61,0.02126173861324787,0.00827625673264265
diverse,7,fno_physics,62,0.020426740869879723,0.008373967371881008
diverse,7,fno_physics,63,0.019672175869345665,0.008588932454586029
diverse,7,fno_physics,64,0.018991533666849136,0.008810821920633316
diverse,7,fno_physics,65,0.01835056021809578,0.00892351008951664
diverse,7,fno_physics,66,0.017700744792819023,0.008848561905324459
diverse,7,fno_physics,67,0.017008651047945023,0.008576245978474617
diverse,7,fno_physics,68,0.016278710216283798,0.008163141086697578
diverse,7,fno_physics,69,0.01555127277970314,0.00769980251789093
diverse,7,fno_physics,70,0.01487782783806324,0.00726980809122324
diverse,7,fno_physics,71,0.0142912482842803,0.0069221388548612595
diverse,7,fno_physics,72,0.013789912685751915,0.006666864268481731
diverse,7,fno_physics,73,0.013343695551156998,0.006489569321274757
diverse,7,fno_physics,74,0.012915314175188541,0.006370428949594498
diverse,7,fno_physics,75,0.012481756508350372,0.0062947869300842285
diverse,7,fno_physics,76,0.012042908929288387,0.006250904873013496
diverse,7,fno_physics,77,0.01161491870880127,0.0062204767018556595
diverse,7,fno_physics,78,0.011215061880648136,0.006172804161906242
diverse,7,fno_physics,79,0.010849086567759514,0.006071762647479773
diverse,7,fno_physics,80,0.010509712621569633,0.005894468165934086
diverse,7,fno_physics,81,0.01018647849559784,0.005647506099194288
diverse,7,fno_physics,82,0.009876450523734093,0.005366537254303694
diverse,7,fno_physics,83,0.009584647603332996,0.005100170150399208
diverse,7,fno_physics,84,0.009315324947237968,0.0048913005739450455
diverse,7,fno_physics,85,0.009064922109246254,0.004766636993736029
diverse,7,fno_physics,86,0.008824273943901062,0.00473526306450367
diverse,7,fno_physics,87,0.008587295189499855,0.004790312610566616
diverse,7,fno_physics,88,0.008357154205441475,0.004908883012831211
diverse,7,fno_physics,89,0.008143629878759384,0.005051563493907452
diverse,7,fno_physics,90,0.007953735999763012,0.005168294534087181
diverse,7,fno_physics,91,0.007784369867295027,0.005214700475335121
diverse,7,fno_physics,92,0.0076247090473771095,0.005172139033675194
diverse,7,fno_physics,93,0.007466448005288839,0.005056579597294331
diverse,7,fno_physics,94,0.007310852408409119,0.004908783361315727
diverse,7,fno_physics,95,0.007165283430367708,0.004773911088705063
diverse,7,fno_physics,96,0.007034227717667818,0.004684587009251118
diverse,7,fno_physics,97,0.006915191188454628,0.004653896205127239
diverse,7,fno_physics,98,0.006802345626056194,0.00467560812830925
diverse,7,fno_physics,99,0.006691841874271631,0.004727625288069248
diverse,7,fno_physics,100,0.006582813803106546,0.004779336042702198
diverse,7,fno_physics,101,0.006475280970335007,0.004804196767508984
diverse,7,fno_physics,102,0.006369671784341335,0.004792201332747936
diverse,7,fno_physics,103,0.006268391385674477,0.004753123968839645
diverse,7,fno_physics,104,0.006175251677632332,0.004708383698016405
diverse,7,fno_physics,105,0.006091715767979622,0.004678728058934212
diverse,7,fno_physics,106,0.006014509592205286,0.0046758512035012245
diverse,7,fno_physics,107,0.005938278511166573,0.004699822515249252
diverse,7,fno_physics,108,0.00586048886179924,0.004739656578749418
diverse,7,fno_physics,109,0.005782917607575655,0.0047759306617081165
diverse,7,fno_physics,110,0.005708469543606043,0.004787727724760771
diverse,7,fno_physics,111,0.005637718830257654,0.004763921722769737
diverse,7,fno_physics,112,0.005569102708250284,0.004711594432592392
diverse,7,fno_physics,113,0.005501357838511467,0.004653267562389374
diverse,7,fno_physics,114,0.005434185266494751,0.004614252131432295
diverse,7,fno_physics,115,0.0053673190996050835,0.004609441384673119
diverse,7,fno_physics,116,0.005300907883793116,0.004636474885046482
diverse,7,fno_physics,117,0.005236411467194557,0.0046767378225922585
diverse,7,fno_physics,118,0.005175221711397171,0.004704307299107313
diverse,7,fno_physics,119,0.005116509739309549,0.00470046978443861
diverse,7,fno_physics,120,0.005058069247752428,0.00466515775769949
