family,candidate,step,phase,train,validation_velocity_rel_l2
diverse,24_64_0.02,361,Adam,6.68360683948986e-06,0.031106907638278662
diverse,24_64_0.02,381,Adam,6.003571720546114e-06,0.030091602394207682
diverse,24_64_0.02,401,Adam,5.4197589343673265e-06,0.029186113715101707
diverse,24_64_0.02,421,Adam,4.915647542932359e-06,0.02838682632620334
diverse,24_64_0.02,441,Adam,4.477964681773159e-06,0.027683799190655833
diverse,24_64_0.02,461,Adam,4.095847370357451e-06,0.02706401411800611
diverse,24_64_0.02,481,Adam,3.76030106164578e-06,0.026514315333298864
diverse,24_64_0.02,501,Adam,3.4638561493431183e-06,0.026023333571733084
diverse,24_64_0.02,521,Adam,3.200354115882534e-06,0.025582216263342616
diverse,24_64_0.02,541,Adam,2.964808015299388e-06,0.02518440308927624
diverse,24_64_0.02,561,Adam,2.7532710274685765e-06,0.024824962065582372
diverse,24_64_0.02,581,Adam,2.5626774555577548e-06,0.02449994644570233
diverse,24_64_0.02,601,Adam,2.3906614784933565e-06,0.02420597170105747
diverse,24_64_0.02,621,Adam,2.2353765048122903e-06,0.023940002855392894
diverse,24_64_0.02,641,Adam,2.0953349959703945e-06,0.02369927257201531
diverse,24_64_0.02,661,Adam,1.9692793614770904e-06,0.023481260414140396
diverse,24_64_0.02,681,Adam,1.8560867182868822e-06,0.023283690344210337
diverse,24_64_0.02,701,Adam,1.7547054640652703e-06,0.02310452478854242
diverse,24_64_0.02,721,Adam,1.664119046634065e-06,0.022941947801852606
diverse,24_64_0.02,741,Adam,1.5833311357633627e-06,0.022794338456316926
diverse,24_64_0.02,761,Adam,1.5113660499564156e-06,0.022660239644552764
diverse,24_64_0.02,781,Adam,1.4472785110479014e-06,0.022538328148079233
diverse,24_64_0.02,801,Adam,1.3901675152986116e-06,0.022427390364114154
diverse,24_64_0.02,821,Adam,1.3391902374859156e-06,0.022326305751582058
diverse,24_64_0.02,841,Adam,1.2935732423475951e-06,0.022234037828889466
diverse,24_64_0.02,861,Adam,1.252619618279109e-06,0.022149631007649533
diverse,24_64_0.02,881,Adam,1.2157117542611175e-06,0.022072210863849022
diverse,24_64_0.02,901,Adam,1.1823102364944766e-06,0.022000985522645275
diverse,24_64_0.02,921,Adam,1.1519497402376272e-06,0.021935246393242288
diverse,24_64_0.02,941,Adam,1.124232903940191e-06,0.021874367231587637
diverse,24_64_0.02,961,Adam,1.0988230949652414e-06,0.021817801192145846
diverse,24_64_0.02,981,Adam,1.0754368013011756e-06,0.02176507602602984
diverse,24_64_0.02,1001,Adam,1.0538361809249557e-06,0.021715787862321215
diverse,24_64_0.02,1021,Adam,1.0338221125367842e-06,0.02166959410759558
diverse,24_64_0.02,1041,Adam,1.0152279385571676e-06,0.021626205975369683
diverse,24_64_0.02,1061,Adam,9.979139785691266e-07,0.02158538106969138
diverse,24_64_0.02,1081,Adam,9.817628151915848e-07,0.021546916337560184
diverse,24_64_0.02,1101,Adam,9.666753074534228e-07,0.021510641598639104
diverse,24_64_0.02,1121,Adam,9.525672613304808e-07,0.0214764137699665
diverse,24_64_0.02,1141,Adam,9.393666764309844e-07,0.021444111831960024
diverse,24_64_0.02,1161,Adam,9.270114865891971e-07,0.021413632529433634
diverse,24_64_0.02,1181,Adam,9.154477165326093e-07,0.021384886765291645
diverse,24_64_0.02,1201,Adam,9.046279842014201e-07,0.02135779662215069
diverse,24_64_0.02,1221,Adam,8.945102869931519e-07,0.021332292935509988
diverse,24_64_0.02,1241,Adam,8.850570190908177e-07,0.021308313338598985
diverse,24_64_0.02,1261,Adam,8.762341754618764e-07,0.021285800701323302
diverse,24_64_0.02,1281,Adam,8.680107057379697e-07,0.021264701891790156
diverse,24_64_0.02,1301,Adam,8.603579878515198e-07,0.02124496679707622
diverse,24_64_0.02,1321,Adam,8.53249396990727e-07,0.02122654754893779
diverse,24_64_0.02,1341,Adam,8.466599501921596e-07,0.02120939790915541
diverse,24_64_0.02,1361,Adam,8.405660108134589e-07,0.02119347277756893
diverse,24_64_0.02,1381,Adam,8.349450403285619e-07,0.021178727793272893
diverse,24_64_0.02,1401,Adam,8.297753874766532e-07,0.02116511900577865
diverse,24_64_0.02,1421,Adam,8.250361068791598e-07,0.021152602598211553
diverse,24_64_0.02,1441,Adam,8.207068009099647e-07,0.021141134648885132
diverse,24_64_0.02,1461,Adam,8.167674799428726e-07,0.021130670921004433
diverse,24_64_0.02,1481,Adam,8.131984371741356e-07,0.021121166672938185
diverse,24_64_0.02,1501,Adam,8.099801350816573e-07,0.021112576483598933
diverse,24_64_0.02,1521,Adam,8.070931012807026e-07,0.021104854089105715
diverse,24_64_0.02,1541,Adam,8.045178321044061e-07,0.021097952228178715
diverse,24_64_0.02,1561,Adam,8.022347027044123e-07,0.021091822494717236
diverse,24_64_0.02,1581,Adam,8.002238828552877e-07,0.021086415196809656
diverse,24_64_0.02,1601,Adam,7.984652579734585e-07,0.021081679222072335
diverse,24_64_0.02,1621,Adam,7.969383551415509e-07,0.02107756190975342
diverse,24_64_0.02,1641,Adam,7.956222741726489e-07,0.02107400893050025
diverse,24_64_0.02,1661,Adam,7.944956239646265e-07,0.021070964175094443
diverse,24_64_0.02,1681,Adam,7.935364645882724e-07,0.021068369653817188
diverse,24_64_0.02,1701,Adam,7.927222557288339e-07,0.021066165408414026
diverse,24_64_0.02,1721,Adam,7.920298122613958e-07,0.021064289438846272
diverse,24_64_0.02,1741,Adam,7.914352678874249e-07,0.021062677647070798
diverse,24_64_0.02,1761,Adam,7.909140478926401e-07,0.021061263799845187
diverse,24_64_0.02,1781,Adam,7.904408522033479e-07,0.021059979511864717
diverse,24_64_0.02,1800,Adam,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1810,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1820,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1830,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1840,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1850,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1860,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1870,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1880,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1890,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1900,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1910,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1920,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1930,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1940,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1950,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1960,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1970,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1980,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,1990,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2000,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2010,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2020,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2030,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2040,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_64_0.02,2050,LBFGS,7.900120979043309e-07,0.021058815223830483
diverse,24_96_0.02,1,Adam,0.0006085266944666778,0.16301526781073022
diverse,24_96_0.02,21,Adam,5.7840489201153336e-05,0.05681525548486168
diverse,24_96_0.02,41,Adam,3.312497369014744e-05,0.04820649736077312
diverse,24_96_0.02,61,Adam,2.594487063674953e-05,0.0444298523043838
diverse,24_96_0.02,81,Adam,2.3055696133761494e-05,0.04367212959724467
diverse,24_96_0.02,101,Adam,2.100997991435105e-05,0.04276711171222507
diverse,24_96_0.02,121,Adam,1.919056169482504e-05,0.04188521427622123
diverse,24_96_0.02,141,Adam,1.7398857044554546e-05,0.04093176920057988
diverse,24_96_0.02,161,Adam,1.5536831414829204e-05,0.039829910471877096
diverse,24_96_0.02,181,Adam,1.3599467348303869e-05,0.03849378401667171
diverse,24_96_0.02,201,Adam,1.1653838274215554e-05,0.036859683908370806
diverse,24_96_0.02,221,Adam,9.815092444454583e-06,0.03497801292803278
diverse,24_96_0.02,241,Adam,8.194548107218515e-06,0.03300399155722068
diverse,24_96_0.02,261,Adam,6.85067785684753e-06,0.031106733496389437
diverse,24_96_0.02,281,Adam,5.780179395474928e-06,0.02939177413490829
diverse,24_96_0.02,301,Adam,4.938113769660125e-06,0.027900528421521166
diverse,24_96_0.02,321,Adam,4.269583346239802e-06,0.026640362172386158
diverse,24_96_0.02,341,Adam,3.730689069582143e-06,0.025594079659753542
diverse,24_96_0.02,361,Adam,3.290272111066503e-06,0.024727269923833506
diverse,24_96_0.02,381,Adam,2.9257652650998488e-06,0.024003936508033556
diverse,24_96_0.02,401,Adam,2.6206319825368547e-06,0.023394987941611378
diverse,24_96_0.02,421,Adam,2.3628982557949197e-06,0.02287806791444635
diverse,24_96_0.02,441,Adam,2.1439104477135946e-06,0.022435803280572972
diverse,24_96_0.02,461,Adam,1.9572635707529764e-06,0.022054734203747095
diverse,24_96_0.02,481,Adam,1.7979913819311827e-06,0.021724465259109343
diverse,24_96_0.02,501,Adam,1.6620306059314371e-06,0.021436829621475008
diverse,24_96_0.02,521,Adam,1.5459056636057903e-06,0.021185201007069634
diverse,24_96_0.02,541,Adam,1.4465625723192135e-06,0.020964032981501707
diverse,24_96_0.02,561,Adam,1.3612937870422583e-06,0.020768587285683707
diverse,24_96_0.02,581,Adam,1.2877142027104294e-06,0.02059478890395887
diverse,24_96_0.02,601,Adam,1.223759627922702e-06,0.020439155936670686
diverse,24_96_0.02,621,Adam,1.167685818570153e-06,0.0202987586671117
diverse,24_96_0.02,641,Adam,1.118054984267397e-06,0.020171176206573625
diverse,24_96_0.02,661,Adam,1.0737071245478512e-06,0.02005444013043133
diverse,24_96_0.02,681,Adam,1.0337210001456252e-06,0.019946968939489242
diverse,24_96_0.02,701,Adam,9.973718035609193e-07,0.01984750098531818
diverse,24_96_0.02,721,Adam,9.640911704728123e-07,0.01975503171675056
diverse,24_96_0.02,741,Adam,9.334326141638166e-07,0.01966875846531145
diverse,24_96_0.02,761,Adam,9.050433391204487e-07,0.019588034106871946
diverse,24_96_0.02,781,Adam,8.786421185993908e-07,0.019512329742892146
diverse,24_96_0.02,801,Adam,8.540023522242458e-07,0.019441205745173478
diverse,24_96_0.02,821,Adam,8.309392810128368e-07,0.019374290008596015
diverse,24_96_0.02,841,Adam,8.093004125879303e-07,0.019311262042393564
diverse,24_96_0.02,861,Adam,7.889583657504472e-07,0.01925184155122933
diverse,24_96_0.02,881,Adam,7.698055115551875e-07,0.019195780323636114
diverse,24_96_0.02,901,Adam,7.517499372086519e-07,0.019142856470799753
diverse,24_96_0.02,921,Adam,7.347123802850617e-07,0.01909287028446794
diverse,24_96_0.02,941,Adam,7.186238744917221e-07,0.019045641179673025
diverse,24_96_0.02,961,Adam,7.03423918690981e-07,0.019001005346759248
diverse,24_96_0.02,981,Adam,6.890590329753138e-07,0.018958813859037534
diverse,24_96_0.02,1001,Adam,6.754816036775736e-07,0.018918931072336734
diverse,24_96_0.02,1021,Adam,6.626489468331006e-07,0.018881233216694528
diverse,24_96_0.02,1041,Adam,6.505225395256268e-07,0.018845607123976416
diverse,24_96_0.02,1061,Adam,6.390673827863903e-07,0.01881194906316051
diverse,24_96_0.02,1081,Adam,6.28251469782826e-07,0.018780163671488395
diverse,24_96_0.02,1101,Adam,6.18045340044208e-07,0.01875016297805566
diverse,24_96_0.02,1121,Adam,6.084217052612322e-07,0.018721865519453637
diverse,24_96_0.02,1141,Adam,5.993551354011638e-07,0.018695195546921034
diverse,24_96_0.02,1161,Adam,5.90821795990686e-07,0.01867008232271454
diverse,24_96_0.02,1181,Adam,5.827992288130224e-07,0.01864645950116523
diverse,24_96_0.02,1201,Adam,5.752661692267058e-07,0.01862426458784779
diverse,24_96_0.02,1221,Adam,5.682023940408411e-07,0.018603438468812003
diverse,24_96_0.02,1241,Adam,5.615885945054433e-07,0.01858392500103382
diverse,24_96_0.02,1261,Adam,5.554062695676268e-07,0.018565670655093465
diverse,24_96_0.02,1281,Adam,5.496376351351165e-07,0.018548624201457968
diverse,24_96_0.02,1301,Adam,5.442655456798861e-07,0.018532736432470318
diverse,24_96_0.02,1321,Adam,5.392734250943128e-07,0.01851795991307701
diverse,24_96_0.02,1341,Adam,5.34645204262599e-07,0.018504248754330987
diverse,24_96_0.02,1361,Adam,5.303652633155866e-07,0.018491558404694436
diverse,24_96_0.02,1381,Adam,5.264183769864326e-07,0.018479845455079278
diverse,24_96_0.02,1401,Adam,5.227896618727626e-07,0.018469067454372823
diverse,24_96_0.02,1421,Adam,5.194645247380316e-07,0.018459182732892786
diverse,24_96_0.02,1441,Adam,5.1642861125498e-07,0.018450150231808037
diverse,24_96_0.02,1461,Adam,5.136677548140425e-07,0.018441929337061423
diverse,24_96_0.02,1481,Adam,5.111679251972963e-07,0.018434479716756713
diverse,24_96_0.02,1501,Adam,5.089151770621657e-07,0.018427761161338926
diverse,24_96_0.02,1521,Adam,5.068955982965031e-07,0.01842173342622407
diverse,24_96_0.02,1541,Adam,5.050952584044909e-07,0.018416356076829288
diverse,24_96_0.02,1561,Adam,5.035001571670488e-07,0.01841158833623188
diverse,24_96_0.02,1581,Adam,5.020961738955515e-07,0.01840738893595011
diverse,24_96_0.02,1601,Adam,5.008690176674158e-07,0.01840371597059472
diverse,24_96_0.02,1621,Adam,4.998041789989701e-07,0.018400526757393683
diverse,24_96_0.02,1641,Adam,4.988868834768263e-07,0.01839777770183882
diverse,24_96_0.02,1661,Adam,4.981020479346257e-07,0.018395424170946497
diverse,24_96_0.02,1681,Adam,4.974342398278838e-07,0.01839342037585711
diverse,24_96_0.02,1701,Adam,4.968676405254356e-07,0.018391719265720398
diverse,24_96_0.02,1721,Adam,4.963860133008583e-07,0.018390272435021414
diverse,24_96_0.02,1741,Adam,4.959726768699474e-07,0.018389030046698205
diverse,24_96_0.02,1761,Adam,4.956104853792031e-07,0.018387940773602392
diverse,24_96_0.02,1781,Adam,4.952818158030824e-07,0.018386951761071444
diverse,24_96_0.02,1800,Adam,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1810,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1820,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1830,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1840,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1850,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1860,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1870,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1880,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1890,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1900,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1910,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1920,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1930,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1940,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1950,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1960,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1970,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1980,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,1990,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2000,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2010,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2020,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2030,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2040,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,24_96_0.02,2050,LBFGS,4.949841451240802e-07,0.01838605553888213
diverse,selected_seed_17,1,Adam,0.0006707230427641499,0.17240856902280144
diverse,selected_seed_17,21,Adam,5.437931894550789e-05,0.054958001960096425
diverse,selected_seed_17,41,Adam,3.2778235132499e-05,0.04840013414685014
diverse,selected_seed_17,61,Adam,2.657299226748182e-05,0.045479866944278885
diverse,selected_seed_17,81,Adam,2.36503727212477e-05,0.04445379705451992
diverse,selected_seed_17,101,Adam,2.1504077394804252e-05,0.04288148628927518
diverse,selected_seed_17,121,Adam,1.9569964387708703e-05,0.041694643851188665
diverse,selected_seed_17,141,Adam,1.7645593551718536e-05,0.040434068846193716
diverse,selected_seed_17,161,Adam,1.5635321511182195e-05,0.03891723566794464
diverse,selected_seed_17,181,Adam,1.35701743722699e-05,0.037129909501830274
diverse,selected_seed_17,201,Adam,1.1600546857027859e-05,0.035214295897537204
diverse,selected_seed_17,221,Adam,9.848394135339122e-06,0.033335317738286144
diverse,selected_seed_17,241,Adam,8.36253094202276e-06,0.031587569026334666
diverse,selected_seed_17,261,Adam,7.1437375397625785e-06,0.0300191727822641
diverse,selected_seed_17,281,Adam,6.155024191082508e-06,0.028633864154699422
diverse,selected_seed_17,301,Adam,5.347234816937762e-06,0.027414843618415546
diverse,selected_seed_17,321,Adam,4.678116352581136e-06,0.026351216152637975
diverse,selected_seed_17,341,Adam,4.117342500948963e-06,0.025439875831902943
diverse,selected_seed_17,361,Adam,3.644290511168085e-06,0.02467354171936305
diverse,selected_seed_17,381,Adam,3.2436857653713116e-06,0.02403768313397718
diverse,selected_seed_17,401,Adam,2.9028638435859177e-06,0.023515034253801952
diverse,selected_seed_17,421,Adam,2.611070738892393e-06,0.023090029262525118
diverse,selected_seed_17,441,Adam,2.3596046820331487e-06,0.022749275083645618
diverse,selected_seed_17,461,Adam,2.1418858529857165e-06,0.022478600340120038
diverse,selected_seed_17,481,Adam,1.9531452566585633e-06,0.02226208483819164
diverse,selected_seed_17,501,Adam,1.7898521734496341e-06,0.022084799499746698
diverse,selected_seed_17,521,Adam,1.6491430637731203e-06,0.02193510142660734
diverse,selected_seed_17,541,Adam,1.528426636246494e-06,0.021804852885398376
diverse,selected_seed_17,561,Adam,1.425200863744028e-06,0.021688647770574523
diverse,selected_seed_17,581,Adam,1.3370296605860575e-06,0.021582945413535594
diverse,selected_seed_17,601,Adam,1.2616009936280292e-06,0.021485398455806576
diverse,selected_seed_17,621,Adam,1.196801702777768e-06,0.021394397880341802
diverse,selected_seed_17,641,Adam,1.140772054548119e-06,0.02130879051331902
diverse,selected_seed_17,661,Adam,1.0919282260376315e-06,0.021227713734741332
diverse,selected_seed_17,681,Adam,1.0489564530332655e-06,0.02115050092456626
diverse,selected_seed_17,701,Adam,1.0107885725487475e-06,0.021076626188467895
diverse,selected_seed_17,721,Adam,9.76568574769866e-07,0.02100567017277577
diverse,selected_seed_17,741,Adam,9.456171517311119e-07,0.020937297568081596
diverse,selected_seed_17,761,Adam,9.173983741394267e-07,0.020871241561561282
diverse,selected_seed_17,781,Adam,8.914904647347951e-07,0.02080729255929014
diverse,selected_seed_17,801,Adam,8.675612768218175e-07,0.020745289425232447
diverse,selected_seed_17,821,Adam,8.453483398878107e-07,0.020685112075847584
diverse,selected_seed_17,841,Adam,8.246429795031826e-07,0.020626674766856527
diverse,selected_seed_17,861,Adam,8.052778909593342e-07,0.020569919803889895
diverse,selected_seed_17,881,Adam,7.871175406070749e-07,0.020514811662798664
diverse,selected_seed_17,901,Adam,7.700508237558738e-07,0.020461331620893874
diverse,selected_seed_17,921,Adam,7.539854879451509e-07,0.020409473014923515
diverse,selected_seed_17,941,Adam,7.388439157460881e-07,0.020359237201890562
diverse,selected_seed_17,961,Adam,7.245599415869294e-07,0.020310630242350657
diverse,selected_seed_17,981,Adam,7.110764475106985e-07,0.020263660275054364
diverse,selected_seed_17,1001,Adam,6.983435416256344e-07,0.02021833551619755
diverse,selected_seed_17,1021,Adam,6.863171705051253e-07,0.020174662797264074
diverse,selected_seed_17,1041,Adam,6.749580541053897e-07,0.020132646549567645
diverse,selected_seed_17,1061,Adam,6.642308604593089e-07,0.0200922881469852
diverse,selected_seed_17,1081,Adam,6.541035590916768e-07,0.02005358552717769
diverse,selected_seed_17,1101,Adam,6.44546908273018e-07,0.020016533022854402
diverse,selected_seed_17,1121,Adam,6.355340431610099e-07,0.019981121346359702
diverse,selected_seed_17,1141,Adam,6.270401406122577e-07,0.019947337681862673
diverse,selected_seed_17,1161,Adam,6.190421428045478e-07,0.019915165849119232
diverse,selected_seed_17,1181,Adam,6.115185264223832e-07,0.019884586510955753
diverse,selected_seed_17,1201,Adam,6.044491075023471e-07,0.01985557740332207
diverse,selected_seed_17,1221,Adam,5.978148744622297e-07,0.019828113572132218
diverse,selected_seed_17,1241,Adam,5.915978436067972e-07,0.019802167605348645
diverse,selected_seed_17,1261,Adam,5.857809327007364e-07,0.01977770985207098
diverse,selected_seed_17,1281,Adam,5.803478491596533e-07,0.019754708622947415
diverse,selected_seed_17,1301,Adam,5.752829901292955e-07,0.019733130368189793
diverse,selected_seed_17,1321,Adam,5.705713522693526e-07,0.019712939830975863
diverse,selected_seed_17,1341,Adam,5.661984494797463e-07,0.01969410017516126
diverse,selected_seed_17,1361,Adam,5.62150237138427e-07,0.019676573087086896
diverse,selected_seed_17,1381,Adam,5.584130416847203e-07,0.01966031885191398
diverse,selected_seed_17,1401,Adam,5.549734945984135e-07,0.019645296405403037
diverse,selected_seed_17,1421,Adam,5.518184700046022e-07,0.01963146336240949
diverse,selected_seed_17,1441,Adam,5.489350252866704e-07,0.019618776023634255
diverse,selected_seed_17,1461,Adam,5.463103442214508e-07,0.019607189362359997
diverse,selected_seed_17,1481,Adam,5.439316822663739e-07,0.019596656993051055
diverse,selected_seed_17,1501,Adam,5.417863137321633e-07,0.019587131123803492
diverse,selected_seed_17,1521,Adam,5.398614806691867e-07,0.019578562494722236
diverse,selected_seed_17,1541,Adam,5.381443433832155e-07,0.019570900304379055
diverse,selected_seed_17,1561,Adam,5.366219325789132e-07,0.019564092126577507
diverse,selected_seed_17,1581,Adam,5.352811032081726e-07,0.019558083819724847
diverse,selected_seed_17,1601,Adam,5.341084901766372e-07,0.019552819431189094
diverse,selected_seed_17,1621,Adam,5.330904661360412e-07,0.019548241099104517
diverse,selected_seed_17,1641,Adam,5.322131016629781e-07,0.01954428895418072
diverse,selected_seed_17,1661,Adam,5.314621281965131e-07,0.01954090102416825
diverse,selected_seed_17,1681,Adam,5.308229041776371e-07,0.019538013143734326
diverse,selected_seed_17,1701,Adam,5.302803849025874e-07,0.019535558872600032
diverse,selected_seed_17,1721,Adam,5.298190966687549e-07,0.019533469424889854
diverse,selected_seed_17,1741,Adam,5.294231158553155e-07,0.01953167361275441
diverse,selected_seed_17,1761,Adam,5.290760536393506e-07,0.019530097807485096
diverse,selected_seed_17,1781,Adam,5.287610471002917e-07,0.019528665921580788
diverse,selected_seed_17,1800,Adam,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1810,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1820,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1830,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1840,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1850,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1860,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1870,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1880,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1890,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1900,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1910,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1920,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1930,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1940,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1950,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1960,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1970,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1980,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,1990,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2000,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2010,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2020,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2030,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2040,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_17,2050,LBFGS,5.284756955015262e-07,0.019527367428118232
diverse,selected_seed_27,1,Adam,0.0005933701234180748,0.16198042876634083
diverse,selected_seed_27,21,Adam,5.556074245094269e-05,0.0571056943254047
diverse,selected_seed_27,41,Adam,3.256746834507609e-05,0.047120897780730704
diverse,selected_seed_27,61,Adam,2.6273037584095698e-05,0.043952470255094314
diverse,selected_seed_27,81,Adam,2.363315358856634e-05,0.04253740573483619
diverse,selected_seed_27,101,Adam,2.1678202609752704e-05,0.041772609246140166
diverse,selected_seed_27,121,Adam,1.988994248987572e-05,0.040954401865092575
diverse,selected_seed_27,141,Adam,1.815853862321762e-05,0.04005586396867922
diverse,selected_seed_27,161,Adam,1.639157069262792e-05,0.039030909056518244
diverse,selected_seed_27,181,Adam,1.4582445294825222e-05,0.037839490000235385
diverse,selected_seed_27,201,Adam,1.2793906098865512e-05,0.036489870343535916
diverse,selected_seed_27,221,Adam,1.1073581005462688e-05,0.03501249799205347
diverse,selected_seed_27,241,Adam,9.445374453155344e-06,0.03345773628305417
diverse,selected_seed_27,261,Adam,7.961657726701879e-06,0.0319100947750833
diverse,selected_seed_27,281,Adam,6.688717197069459e-06,0.03039501253338523
diverse,selected_seed_27,301,Adam,5.639901000588056e-06,0.02893554146308019
diverse,selected_seed_27,321,Adam,4.790300228622379e-06,0.027654028175514413
diverse,selected_seed_27,341,Adam,4.1051859397298095e-06,0.026644105790697117
diverse,selected_seed_27,361,Adam,3.5519153071118045e-06,0.02590499251866656
diverse,selected_seed_27,381,Adam,3.104220636178363e-06,0.02538163292457291
diverse,selected_seed_27,401,Adam,2.7407527367704753e-06,0.025007600830762814
diverse,selected_seed_27,421,Adam,2.4430787281614503e-06,0.024727021596518035
diverse,selected_seed_27,441,Adam,2.196019912105234e-06,0.024501974487879094
diverse,selected_seed_27,461,Adam,1.988225560373805e-06,0.02431020455041586
diverse,selected_seed_27,481,Adam,1.8116644033393338e-06,0.024139994762547638
diverse,selected_seed_27,501,Adam,1.6606282108794975e-06,0.023985277472078036
