train_family,test_family,seed,case,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
diverse,ood_re,7,ood_re_0002,0.1841513923518499,0.1952082826487162,0.20465202215369402,1.1250336296244485e-16,0.27932927293397763,0.05892556509887899
diverse,ood_re,7,ood_re_0003,0.2359561609302897,0.2868214766100938,0.27488689525700444,1.159621597459603e-16,0.20440672466051252,0.058925565098878904
diverse,ood_re,7,ood_re_0004,0.06944584173707781,0.07302565293576588,0.09655159214923772,1.196577463042063e-16,0.2205626225324049,0.04166666666666674
diverse,ood_re,7,ood_re_0005,0.17352208112953182,0.181889885225293,0.20036647319302994,1.241413573468683e-16,0.29141715347204333,0.04166666666666663
diverse,ood_re,17,ood_re_0000,0.24714669997994715,0.25790256912954773,0.25522795003198295,1.4142612141540963e-16,0.31573673221346676,0.04166666666666663
diverse,ood_re,17,ood_re_0001,0.1585759739760487,0.17562483420146052,0.19011606033460146,1.4094568178933975e-16,0.3137465122301227,0.04166666666666663
diverse,ood_re,17,ood_re_0002,0.18659672305923583,0.20299978636309818,0.20934589556656852,1.3398717630606605e-16,0.28322860411929873,0.05892556509887899
diverse,ood_re,17,ood_re_0003,0.23109606064885255,0.27555163766212254,0.2635523376862633,1.0060416312608594e-16,0.20438660726395155,0.058925565098878904
diverse,ood_re,17,ood_re_0004,0.07040849088001186,0.07342688769431999,0.0982502704819424,1.13188481882681e-16,0.21841016040559733,0.04166666666666674
diverse,ood_re,17,ood_re_0005,0.18053827385725885,0.1962982105773872,0.21264327766033825,1.260752197835286e-16,0.29883480769985415,0.04166666666666663
diverse,ood_re,27,ood_re_0000,0.2461208592514914,0.24637872143703665,0.24909536368305865,1.3863230720712937e-16,0.3057109711212968,0.04166666666666663
diverse,ood_re,27,ood_re_0001,0.15826230050499138,0.1690144990761515,0.1876597380199658,1.4431114805550637e-16,0.30735832315066663,0.04166666666666663
diverse,ood_re,27,ood_re_0002,0.18292800465398298,0.18939496462746086,0.20112857895383937,1.190436713011286e-16,0.27587401891180746,0.04166666666666663
